record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,535.07615499999997,13472.12384658339,10864.085264517893,3,80.641221742279996
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,539.88683089999995,13022.163943738953,10358.17376826406,3,79.542646007342441
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,544.69017259999998,12471.493076462233,10054.912708629357,3,80.623167145930992
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,549.4861922,11902.406718172928,9916.1783403865211,3,83.312380220096344
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,554.27490190000003,11109.655717866166,9413.2502584487011,3,84.730350764251284
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,559.05631389999996,10802.301824799466,9451.1507601572903,3,87.492007846510447
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,563.8304402,10536.56036624825,9263.5265739491551,3,87.917937656609425
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,568.59729300000004,9931.007012025555,8553.318918319972,3,86.127407904985603
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,573.35688440000001,9537.8615702463812,8363.6079740841724,3,87.688502422541703
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,578.10922630000005,9279.524205660382,8251.094693779698,3,88.917217207609028
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,582.85433079999996,8915.1998929563524,7895.012683630729,3,88.556765730719675
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,587.59221009999999,8549.2010536990583,7656.8320228000584,3,89.561959938784085
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,592.32287599999995,8274.8078908257648,7516.1474122616301,3,90.831684691976264
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,597.04634050000004,7909.184042835438,7184.5096858966372,3,90.837558552007025
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,601.76261569999997,7609.5516365874864,6830.4923638010614,3,89.762087045436033
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,606.47171349999996,7383.3110764652019,6701.5466892126633,3,90.766142992055308
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,611.17364580000003,7074.5788020813307,6511.9168837243024,3,92.046707880453695
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,615.86842460000003,6718.3853304141012,6236.7972708377538,3,92.831788653202125
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,620.55606169999999,6412.7522843920769,5982.0765595032535,3,93.284073580433784
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,625.2365691,6338.3449267703063,5765.2489487754856,3,90.958270895382768
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,629.90995850000002,6161.7395660338598,5276.6411081559763,3,85.635575012664859
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,634.57624190000001,6038.5176065673722,4866.9475686099358,3,80.598383340254571
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,639.23543119999999,6053.1531696863576,4825.9783201720038,3,79.726684339330205
