duplicate_group,sha256,copies,source,relative_path
369,96339782812e981fd95a1126ec513b687257fd8cc46fa6ee79535568dc5302f4,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-3M_750_5_5_H_S2.csv
370,96512ad68efe07ddc34225912e1939c9d9ef34d26bb986e8d4bca14670a155d2,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc4.csv
370,96512ad68efe07ddc34225912e1939c9d9ef34d26bb986e8d4bca14670a155d2,2,curated,Raman_spectra_data/Stability/24_09_24/4ATP_10pM_rep1_acc4.csv
371,968ca459de2b9c72e65febf2132245bba5d784869c16d5f219a3d745963c8a10,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-5M_750_5_5_L_S1.csv
371,968ca459de2b9c72e65febf2132245bba5d784869c16d5f219a3d745963c8a10,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S1.csv
371,968ca459de2b9c72e65febf2132245bba5d784869c16d5f219a3d745963c8a10,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-5M_750_5_5_L_S1.csv
372,96968debb7fb4b38864e685a89475406ce342c11c213b9523561445a50e85843,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc1.csv
372,96968debb7fb4b38864e685a89475406ce342c11c213b9523561445a50e85843,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc1.csv
373,96e93af74f93dc7aae62a88cd4459cbe3c45c3c054cec0f221cc3c2ee1131406,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M2_2_wb.csv
373,96e93af74f93dc7aae62a88cd4459cbe3c45c3c054cec0f221cc3c2ee1131406,2,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M2_2_wb.csv
374,96ee85564803e9fc149f8fdb31391a7e3b8d33b01420e3a6daa068cdaa9a67f3,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep3_acc3.csv
374,96ee85564803e9fc149f8fdb31391a7e3b8d33b01420e3a6daa068cdaa9a67f3,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep3_acc3.csv
374,96ee85564803e9fc149f8fdb31391a7e3b8d33b01420e3a6daa068cdaa9a67f3,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep3_acc3.csv
375,979bebce837edca594c189c96a76a5f0df05cb1176a200f2c5ff299888bf0ba6,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_Sig_750_5_5_L_S3.csv
375,979bebce837edca594c189c96a76a5f0df05cb1176a200f2c5ff299888bf0ba6,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_Sig_750_5_5_L_S3.csv
376,97bc865ae2912e20f1087e8e57265b89739c98a00c1098b77005d7caeb7dc4f8,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv
376,97bc865ae2912e20f1087e8e57265b89739c98a00c1098b77005d7caeb7dc4f8,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv
377,97d21b67c01a91a7e7cfb64b9c941dfa9f503da4d510f1bff06bea511f1a06b5,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S1.csv
377,97d21b67c01a91a7e7cfb64b9c941dfa9f503da4d510f1bff06bea511f1a06b5,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S1.csv
378,98717564014771215a687086fc2ce8b08e2587393d36c0385e4a4bed39d268bb,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100uM_rep2_acc3.csv
378,98717564014771215a687086fc2ce8b08e2587393d36c0385e4a4bed39d268bb,3,curated,Raman_spectra_data/Optimisation/750_5_5_M/4ATP_100uM_rep2_acc3.csv
378,98717564014771215a687086fc2ce8b08e2587393d36c0385e4a4bed39d268bb,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc3.csv
379,98c16c3c210a32ca555a918815eb50f4b6972e2eac4720c2208727888c81cf1b,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc4.csv
379,98c16c3c210a32ca555a918815eb50f4b6972e2eac4720c2208727888c81cf1b,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep1_acc4.csv
379,98c16c3c210a32ca555a918815eb50f4b6972e2eac4720c2208727888c81cf1b,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc4.csv
380,98e505e80f363630ad1cc302d902062c097d10ecdfd69768cde893a70b1d43cf,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-4M_750_5_5_H_S3.csv
380,98e505e80f363630ad1cc302d902062c097d10ecdfd69768cde893a70b1d43cf,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-4M_750_5_5_H_S3.csv
381,99331acd1929731b7f2b14908366db651df2ef2bc3b7c0e7f45f8fe7b2002824,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10pM_rep2_acc2.csv
381,99331acd1929731b7f2b14908366db651df2ef2bc3b7c0e7f45f8fe7b2002824,2,curated,Raman_spectra_data/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc2.csv
382,99ce2582d5e24d0d541489a8e5359900b7ff613e4fd30d68ce557cbddc3a95a7,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S2.csv
382,99ce2582d5e24d0d541489a8e5359900b7ff613e4fd30d68ce557cbddc3a95a7,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S2.csv
383,9a07e3adb656ab329227bf59759701e6430ea6e2d038f4f2d5813aa49c60e625,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep1_acc1.csv
383,9a07e3adb656ab329227bf59759701e6430ea6e2d038f4f2d5813aa49c60e625,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1fM_rep3_acc1.csv
384,9a0e5119cfb68312b0be2ca32c1bfc4922367b2598a185c613d8bf68fb76603d,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep1_acc5.csv
384,9a0e5119cfb68312b0be2ca32c1bfc4922367b2598a185c613d8bf68fb76603d,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep1_acc5.csv
384,9a0e5119cfb68312b0be2ca32c1bfc4922367b2598a185c613d8bf68fb76603d,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep1_acc5.csv
385,9a84c42c112b8084e740963478ce97a8c797f64f0e600460927be780b50bf9e5,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep3_acc2_blank_subtracted_processed.csv
385,9a84c42c112b8084e740963478ce97a8c797f64f0e600460927be780b50bf9e5,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep3_acc2_blank_subtracted_processed.csv
386,9a9251b11fb92413a748b08c608ad803b70bceb84d0324b037d7042494a3c572,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/GOAAB_AS_S1_C1_M1.csv
386,9a9251b11fb92413a748b08c608ad803b70bceb84d0324b037d7042494a3c572,2,master_benchtop,24-10-21/Measures/Artificial Sweat/GOAAB_AS_S1_C1_M1.csv
387,9bfeb4a1eab970af4f5c60490c0551be47bfcce8248e21f0d2f5372f860f40bc,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S2.csv
387,9bfeb4a1eab970af4f5c60490c0551be47bfcce8248e21f0d2f5372f860f40bc,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S2.csv
388,9c9baab0d97a68c33bcaf75a1d2f9969963483e02545994660345c67602026d1,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-5M_750_5_5_H_S1.csv
388,9c9baab0d97a68c33bcaf75a1d2f9969963483e02545994660345c67602026d1,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-5M_750_5_5_H_S1.csv
389,9ce047a0caee6482dab7fb286923c17b5f2fdba757e47743fa784b0e4dd9d88f,4,curated,Raman_spectra_data/Proof of concept/Portable Raman/Original spectra/AAB_AS.csv
389,9ce047a0caee6482dab7fb286923c17b5f2fdba757e47743fa784b0e4dd9d88f,4,curated,Raman_spectra_data/Proof of concept/Portable Raman/Original spectra/AAB_AS_750_5_5_H_S1_I1_I2_I3_I4_I5.csv
389,9ce047a0caee6482dab7fb286923c17b5f2fdba757e47743fa784b0e4dd9d88f,4,master_portable,Test AS   Glu/02-08-24/Sustrato AuAgBC/Sudor artificial/AAB_AS_750_5_5_H_S1.csv
389,9ce047a0caee6482dab7fb286923c17b5f2fdba757e47743fa784b0e4dd9d88f,4,master_portable,Test AS   Glu/Elegidos/02-08-24/Sustrato AuAgBC/Sudor artificial/AAB_AS_750_5_5_H_S1.csv
390,9cf2dbd0a3ad68144d79b869e5d1019540a4e810db86c337520f9d8641f7087e,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep2_acc4_blank_subtracted_processed.csv
390,9cf2dbd0a3ad68144d79b869e5d1019540a4e810db86c337520f9d8641f7087e,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep2_acc4_blank_subtracted_processed.csv
391,9ea1a08dfce72798fe337944d39a8fd33869b677ba310d1ff44f4baeaec500ec,2,master_benchtop,24-10-21/Measures/4-ATP/AAB/AAB_4-ATP^-15M_S1_C1_M1.csv
391,9ea1a08dfce72798fe337944d39a8fd33869b677ba310d1ff44f4baeaec500ec,2,master_benchtop,24-10-21/Measures/Analitos elegidos/4-ATP/AAB/Elegido/AAB_4-ATP^-15M_S1_C1_M1.csv
392,9ef6876bc905503eb2619a446853662d571905bd87a5b33db8f8b32563ec1bde,2,master_portable,Test 4-ATP/18-09-24/Blank/Test/GOAAB_Blank_750_5_5_H_t.csv
392,9ef6876bc905503eb2619a446853662d571905bd87a5b33db8f8b32563ec1bde,2,master_portable,Test 4-ATP/Elegidos/18-09-24/Blank/Test/GOAAB_Blank_750_5_5_H_t.csv
393,9f44650a1106da6a298ad0c7eba1602a3ce41893339e644012fbc6d722548032,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-15M_750_5_5_L_S3.csv
393,9f44650a1106da6a298ad0c7eba1602a3ce41893339e644012fbc6d722548032,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-15M_750_5_5_L_S3.csv
394,9fbdd909d3722a51024d2b02f2e3e0e987f33575272530c657d16ff2803c8e44,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100nM_rep2_acc3.csv
394,9fbdd909d3722a51024d2b02f2e3e0e987f33575272530c657d16ff2803c8e44,3,curated,Raman_spectra_data/Optimisation/750_5_5_H/4ATP_100nM_rep2_acc3.csv
394,9fbdd909d3722a51024d2b02f2e3e0e987f33575272530c657d16ff2803c8e44,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10nM_rep2_acc3.csv
395,9fde9b5feb23a6e10c609444bf1ab2f24cddeb621c4e4380056d364d8ab37415,2,master_portable,Test AS   4-ATP/26-06-24/Blanco/AAB_blank_750_5_5_H.csv
395,9fde9b5feb23a6e10c609444bf1ab2f24cddeb621c4e4380056d364d8ab37415,2,master_portable,Test AS   4-ATP/Elegidos/26-06-24/Blanco/AAB_blank_750_5_5_H.csv
396,a0af6a72dd24f4967d81a48d5ac01e91bab8e2df64f6404048d3e7c533222c89,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv
396,a0af6a72dd24f4967d81a48d5ac01e91bab8e2df64f6404048d3e7c533222c89,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-7M_750_5_5_L_S3.csv
397,a160144c10cbc7c759a1369577552fc544c5ec6360bb7ed5fefc0322e5f2776e,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10fM_rep2_acc1.csv
397,a160144c10cbc7c759a1369577552fc544c5ec6360bb7ed5fefc0322e5f2776e,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10fM_rep1_acc1.csv
398,a199952e0d6abc5ab74ace0b1b0bb9ed0f970ef325ed21611d6a0d9aa169b428,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc1.csv
398,a199952e0d6abc5ab74ace0b1b0bb9ed0f970ef325ed21611d6a0d9aa169b428,2,curated,Raman_spectra_data/Stability/24_09_24/4ATP_10pM_rep3_acc1.csv
399,a1b12d1f330a084d9960db446771bdc5bf1511d959aaef7e7d7feba4906b7c0e,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S2.csv
399,a1b12d1f330a084d9960db446771bdc5bf1511d959aaef7e7d7feba4906b7c0e,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S2.csv
400,a203e06dd365abddac6bb89285f8df87975653bcb3756b92d26b000ae64275f9,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S3.csv
400,a203e06dd365abddac6bb89285f8df87975653bcb3756b92d26b000ae64275f9,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S3.csv
401,a3241e3d045a52ff09fed0dd5158f1ee931eee2ba91ef2c929a9ffb6d21a8a45,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc2.csv
401,a3241e3d045a52ff09fed0dd5158f1ee931eee2ba91ef2c929a9ffb6d21a8a45,3,curated,Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1uM_rep1_acc2.csv
401,a3241e3d045a52ff09fed0dd5158f1ee931eee2ba91ef2c929a9ffb6d21a8a45,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc2.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep1_acc1.csv
402,a38c7dc73a6b22bcd46b111aebbcdab031b8f24672c0781315bbfece57ac2a38,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep1_acc1.csv
403,a3995b709c777241e16d3d5c2c1c9358f998f15e2b34826e50a6e1a2ac1b2e32,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100uM_rep2_acc1.csv
403,a3995b709c777241e16d3d5c2c1c9358f998f15e2b34826e50a6e1a2ac1b2e32,3,curated,Raman_spectra_data/Optimisation/750_5_5_M/4ATP_100uM_rep2_acc1.csv
403,a3995b709c777241e16d3d5c2c1c9358f998f15e2b34826e50a6e1a2ac1b2e32,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc1.csv
404,a3f10eb888755c244e2776164f469b741b29ef364fd8cf66f5a1a95baf3a9ebd,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep1_acc5.csv
404,a3f10eb888755c244e2776164f469b741b29ef364fd8cf66f5a1a95baf3a9ebd,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10uM_rep3_acc5.csv
405,a424a6ed3a3ef5bce1de76fe633d21a647d1fa99d5e0d0e830f82e8790a6fa1d,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S1.csv
405,a424a6ed3a3ef5bce1de76fe633d21a647d1fa99d5e0d0e830f82e8790a6fa1d,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-13M_750_5_5_L_S1.csv
406,a45681660a03369662310290876c7cba3a7f84f295f80ae27710dd630b06d486,2,master_portable,Test AS   Glu/02-08-24/Blanco/BC_blank_750_5_5_H.csv
406,a45681660a03369662310290876c7cba3a7f84f295f80ae27710dd630b06d486,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Blanco/BC_blank_750_5_5_H.csv
407,a4e9bcc680d06c3962b6539f16e75a80003c52fc14bc6082c4e443b6cd5b19f4,2,master_portable,Test 4-ATP/24-09-24/Calibración/Si_C_750_5_5_H.csv
407,a4e9bcc680d06c3962b6539f16e75a80003c52fc14bc6082c4e443b6cd5b19f4,2,master_portable,Test 4-ATP/Elegidos/24-09-24/Calibración/Si_C_750_5_5_H.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep2_acc3.csv
408,a56f13bfa8f2eb6112224a7cd7bf9d469946906853d24faa3a5d383273573e62,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep2_acc3.csv
409,a5c3970f606a358f4324c8962e1583c40404ed092c8938b22f843b49fd3246ba,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10nM_rep3_acc4.csv
409,a5c3970f606a358f4324c8962e1583c40404ed092c8938b22f843b49fd3246ba,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10nM_rep3_acc4.csv
410,a5f33879597c316a97d46c510c2944ca71d5ce91ec4470ddde61ab992abacdbd,2,master_portable,Test AS   4-ATP/25-06-24/Sudor Artificial/BC/BC_AS_750_5_5_H_S3.csv
410,a5f33879597c316a97d46c510c2944ca71d5ce91ec4470ddde61ab992abacdbd,2,master_portable,Test AS   4-ATP/Elegidos/25-06-24/Sudor Artificial/BC/BC_AS_750_5_5_H_S3.csv
411,a60b243cd523a46f0c9950ef7d05ac158e5a0ffa78e02281d14150c985981ef2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv
411,a60b243cd523a46f0c9950ef7d05ac158e5a0ffa78e02281d14150c985981ef2,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv
412,a690b74b5f389612d1c644f6a59930222b29a8c7946ad9fe759dfa954fa6fc58,2,master_portable,Test AS   4-ATP/25-06-24/Blank/BC_blank_750_5_5_H.csv
412,a690b74b5f389612d1c644f6a59930222b29a8c7946ad9fe759dfa954fa6fc58,2,master_portable,Test AS   4-ATP/Elegidos/25-06-24/Blank/BC_blank_750_5_5_H.csv
413,a6e13077a6cbf0e1465d2b5cf9b88bcc9f6b2ed76ef51ed5169079667d5b6a47,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S2.csv
413,a6e13077a6cbf0e1465d2b5cf9b88bcc9f6b2ed76ef51ed5169079667d5b6a47,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S2.csv
414,a7294203560c669934f712a183d937ccb7a28749202d1501fa145fb21045f496,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv
414,a7294203560c669934f712a183d937ccb7a28749202d1501fa145fb21045f496,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv
415,a751e619feba289fe9dc5f6268afb0c8e37954d85281cd1d5a06b9395de27212,2,master_portable,Test 4-ATP/18-09-24/Blank/Test/BC_Blank_750_5_5_H_t.csv
415,a751e619feba289fe9dc5f6268afb0c8e37954d85281cd1d5a06b9395de27212,2,master_portable,Test 4-ATP/Elegidos/18-09-24/Blank/Test/BC_Blank_750_5_5_H_t.csv
416,a7bcb58d79ae322bc38c9eced50fb1f155382208a44c4da2c792364e2a20eb4b,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-3M_750_5_5_H_S2.csv
416,a7bcb58d79ae322bc38c9eced50fb1f155382208a44c4da2c792364e2a20eb4b,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-3M_750_5_5_H_S2.csv
417,a7f9be7b45181f76c008b940a55654c0b28689d15fe89272df3982ddb8d77181,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S1.csv
417,a7f9be7b45181f76c008b940a55654c0b28689d15fe89272df3982ddb8d77181,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep2_acc1.csv
418,a800d484fc6d1f53b3309e152cf3e47a3989280e9e6cefdcc7afe1e952a61290,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep2_acc1.csv
419,a8354b0e06f53e19224eaa515a908fd0e01711737081dc5968e2e374d1c3a7e6,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-4M_750_5_5_H_S2.csv
419,a8354b0e06f53e19224eaa515a908fd0e01711737081dc5968e2e374d1c3a7e6,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-4M_750_5_5_H_S2.csv
420,a850c10885a974c6cb38e293ded020fe340c37ec94a98b87a1ee33112ff0e292,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100nM_rep1_acc2.csv
420,a850c10885a974c6cb38e293ded020fe340c37ec94a98b87a1ee33112ff0e292,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100nM_rep3_acc2.csv
420,a850c10885a974c6cb38e293ded020fe340c37ec94a98b87a1ee33112ff0e292,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10nM_rep1_acc2.csv
421,a8e27ceab2fcc2f012899cc451521cfd81be396ec832fad0311db0673cf19fa0,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100uM_rep1_acc3.csv
421,a8e27ceab2fcc2f012899cc451521cfd81be396ec832fad0311db0673cf19fa0,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep1_acc3.csv
422,a93a6b4ab3dc66f6a0a30e42bc02b35d47567552fa96cd80f23a3f7ce11feed3,2,master_portable,Test HS/25-09-24/HS_AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S2.csv
422,a93a6b4ab3dc66f6a0a30e42bc02b35d47567552fa96cd80f23a3f7ce11feed3,2,master_portable,Test HS/Elegidos/25-09-24/HS_AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S2.csv
423,aa7e1cd464c285574fbb4379f5d68bf6d900d63cfbafe7575fc99da77fd6e1cf,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-3M_750_5_5_H_S1.csv
423,aa7e1cd464c285574fbb4379f5d68bf6d900d63cfbafe7575fc99da77fd6e1cf,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-3M_750_5_5_H_S1.csv
424,abb67217f833fd600de4c2b86235809728ae77fdfc1a6582ab5dd19bfd80e946,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc5.csv
424,abb67217f833fd600de4c2b86235809728ae77fdfc1a6582ab5dd19bfd80e946,2,curated,Raman_spectra_data/Optimisation/500_5_5_L/4ATP_1mM_rep3_acc5.csv
