#Wave,#Intensity2
1524.713809,9718
1523.788249,9628
1522.862531,9702
1521.936653,9560
1521.010617,9683
1520.084422,9807
1519.158068,9873
1518.231555,9745
1517.304883,9562
1516.378052,9666
1515.451062,9744
1514.523913,9750
1513.596604,9690
1512.669137,9803
1511.74151,9708
1510.813724,9796
1509.885778,9915
1508.957673,9840
1508.029409,9842
1507.100985,9829
1506.172402,9866
1505.24366,9830
1504.314757,9876
1503.385696,10112
1502.456474,10117
1501.527093,10131
1500.597553,10108
1499.667852,10165
1498.737992,10145
1497.807973,10216
1496.877793,10240
1495.947453,10440
1495.016954,10203
1494.086295,10096
1493.155475,10187
1492.224496,10204
1491.293357,10284
1490.362057,10105
1489.430598,10110
1488.498978,10149
1487.567199,9840
1486.635259,10064
1485.703158,9797
1484.770898,9854
1483.838477,9854
1482.905896,9713
1481.973154,9610
1481.040252,9622
1480.10719,9713
1479.173967,9792
1478.240584,9734
1477.30704,9795
1476.373335,9759
1475.43947,9666
1474.505444,9798
1473.571257,9931
1472.63691,9951
1471.702402,10013
1470.767733,9984
1469.832903,9973
1468.897912,10064
1467.96276,10119
1467.027448,10092
1466.091974,10309
1465.156339,10129
1464.220544,10299
1463.284587,10362
1462.348469,10376
1461.41219,10456
1460.475749,10515
1459.539148,10441
1458.602385,10436
1457.665461,10421
1456.728375,10516
1455.791128,10795
1454.85372,10656
1453.91615,10694
1452.978418,10589
1452.040525,10464
1451.102471,10610
1450.164255,10543
1449.225877,10520
1448.287337,10476
1447.348636,10503
1446.409773,10213
1445.470748,10328
1444.531562,10671
1443.592213,10580
1442.652703,10501
1441.713031,10438
1440.773196,10397
1439.8332,10437
1438.893042,10641
1437.952721,10693
1437.012239,10625
1436.071594,10595
1435.130787,10594
1434.189818,10674
1433.248687,10739
1432.307393,10864
1431.365937,10643
1430.424318,10692
1429.482538,10708
1428.540594,10800
1427.598488,10609
1426.65622,10514
1425.713789,10697
1424.771196,10500
1423.82844,10290
1422.885521,10265
1421.942439,10196
1420.999195,10096
1420.055788,10181
1419.112218,10035
1418.168485,9877
1417.22459,9786
1416.280531,9792
1415.33631,9864
1414.391925,9932
1413.447378,9791
1412.502667,9940
1411.557794,9787
1410.612757,9699
1409.667557,9714
1408.722193,9728
1407.776667,9837
